Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Eligibility,SW1_Departure,SW2_Arrival,SW2_Eligibility,SW2_Departure,Diff_Eli_Dest_SW1,Diff_Eli_Dest_SW2,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
32170,0.31562,0.31565,2.9526e-05,0.315624,0.31563,0.31563,0.315634,0.315645,0.315645,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32171,0.31563,0.31566,2.9526e-05,0.315634,0.31564,0.31564,0.315644,0.315655,0.315655,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32172,0.31564,0.31567,2.9526e-05,0.315644,0.31565,0.31565,0.315654,0.315665,0.315665,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32173,0.31565,0.31568,2.9526e-05,0.315654,0.31566,0.31566,0.315664,0.315675,0.315675,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32174,0.31566,0.31569,2.9526e-05,0.315664,0.31567,0.31567,0.315674,0.315685,0.315685,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32175,0.31567,0.3157,2.9526e-05,0.315674,0.31568,0.31568,0.315684,0.315695,0.315695,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32176,0.31568,0.31571,2.9526e-05,0.315684,0.31569,0.31569,0.315694,0.315705,0.315705,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32177,0.31569,0.31572,2.9526e-05,0.315694,0.3157,0.3157,0.315704,0.315715,0.315715,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32178,0.3157,0.31573,2.9526e-05,0.315704,0.31571,0.31571,0.315714,0.315725,0.315725,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32179,0.31571,0.31574,2.9526e-05,0.315714,0.31572,0.31572,0.315724,0.315735,0.315735,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32180,0.31572,0.31575,2.9526e-05,0.315724,0.31573,0.31573,0.315734,0.315745,0.315745,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32181,0.31573,0.31576,2.9526e-05,0.315734,0.31574,0.31574,0.315744,0.315755,0.315755,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32182,0.31574,0.31577,2.9526e-05,0.315744,0.31575,0.31575,0.315754,0.315765,0.315765,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32183,0.31575,0.31578,2.9526e-05,0.315754,0.31576,0.31576,0.315764,0.315775,0.315775,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32184,0.31576,0.31579,2.9526e-05,0.315764,0.31577,0.31577,0.315774,0.315785,0.315785,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32185,0.31577,0.3158,2.9526e-05,0.315774,0.31578,0.31578,0.315784,0.315795,0.315795,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32186,0.31578,0.31581,2.9526e-05,0.315784,0.31579,0.31579,0.315794,0.315805,0.315805,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32187,0.31579,0.31582,2.9526e-05,0.315794,0.3158,0.3158,0.315804,0.315815,0.315815,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32188,0.3158,0.31583,2.9526e-05,0.315804,0.31581,0.31581,0.315814,0.315825,0.315825,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32189,0.31581,0.31584,2.9526e-05,0.315814,0.31582,0.31582,0.315824,0.315835,0.315835,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32190,0.31582,0.31585,2.9526e-05,0.315824,0.31583,0.31583,0.315834,0.315845,0.315845,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32191,0.31583,0.31586,2.9526e-05,0.315834,0.31584,0.31584,0.315844,0.315855,0.315855,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32192,0.31584,0.31587,2.9526e-05,0.315844,0.31585,0.31585,0.315854,0.315865,0.315865,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32193,0.31585,0.31588,2.9526e-05,0.315854,0.31586,0.31586,0.315864,0.315875,0.315875,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32194,0.31586,0.31589,2.9526e-05,0.315864,0.31587,0.31587,0.315874,0.315885,0.315885,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32195,0.31587,0.3159,2.9526e-05,0.315874,0.31588,0.31588,0.315884,0.315895,0.315895,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32196,0.31588,0.31591,2.9526e-05,0.315884,0.31589,0.31589,0.315894,0.315905,0.315905,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32197,0.31589,0.31592,2.9526e-05,0.315894,0.3159,0.3159,0.315904,0.315915,0.315915,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32198,0.3159,0.31593,2.9526e-05,0.315904,0.31591,0.31591,0.315914,0.315925,0.315925,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32199,0.31591,0.31594,2.9526e-05,0.315914,0.31592,0.31592,0.315924,0.315935,0.315935,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32200,0.31592,0.31595,2.9526e-05,0.315924,0.31593,0.31593,0.315934,0.315945,0.315945,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32201,0.31593,0.31596,2.9526e-05,0.315934,0.31594,0.31594,0.315944,0.315955,0.315955,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32202,0.31594,0.31597,2.9526e-05,0.315944,0.31595,0.31595,0.315954,0.315965,0.315965,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32203,0.31595,0.31598,2.9526e-05,0.315954,0.31596,0.31596,0.315964,0.315975,0.315975,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32204,0.31596,0.31599,2.9526e-05,0.315964,0.31597,0.31597,0.315974,0.315985,0.315985,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32205,0.31597,0.316,2.9526e-05,0.315974,0.31598,0.31598,0.315984,0.315995,0.315995,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32206,0.31598,0.31601,2.9526e-05,0.315984,0.31599,0.31599,0.315994,0.316005,0.316005,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32207,0.31599,0.31602,2.9526e-05,0.315994,0.316,0.316,0.316004,0.316015,0.316015,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32208,0.316,0.31603,2.9526e-05,0.316004,0.31601,0.31601,0.316014,0.316025,0.316025,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32209,0.31601,0.31604,2.9526e-05,0.316014,0.31602,0.31602,0.316024,0.316035,0.316035,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32210,0.31602,0.31605,2.9526e-05,0.316024,0.31603,0.31603,0.316034,0.316045,0.316045,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32211,0.31603,0.31606,2.9526e-05,0.316034,0.31604,0.31604,0.316044,0.316055,0.316055,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32212,0.31604,0.31607,2.9526e-05,0.316044,0.31605,0.31605,0.316054,0.316065,0.316065,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32213,0.31605,0.31608,2.9526e-05,0.316054,0.31606,0.31606,0.316064,0.316075,0.316075,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32214,0.31606,0.31609,2.9526e-05,0.316064,0.31607,0.31607,0.316074,0.316085,0.316085,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32215,0.31607,0.3161,2.9526e-05,0.316074,0.31608,0.31608,0.316084,0.316095,0.316095,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32216,0.31608,0.31611,2.9526e-05,0.316084,0.31609,0.31609,0.316094,0.316105,0.316105,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32217,0.31609,0.31612,2.9526e-05,0.316094,0.3161,0.3161,0.316104,0.316115,0.316115,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32218,0.3161,0.31613,2.9526e-05,0.316104,0.31611,0.31611,0.316114,0.316125,0.316125,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32219,0.31611,0.31614,2.9526e-05,0.316114,0.31612,0.31612,0.316124,0.316135,0.316135,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32220,0.31612,0.31615,2.9526e-05,0.316124,0.31613,0.31613,0.316134,0.316145,0.316145,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32221,0.31613,0.31616,2.9526e-05,0.316134,0.31614,0.31614,0.316144,0.316155,0.316155,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32222,0.31614,0.31617,2.9526e-05,0.316144,0.31615,0.31615,0.316154,0.316165,0.316165,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32223,0.31615,0.31618,2.9526e-05,0.316154,0.31616,0.31616,0.316164,0.316175,0.316175,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32224,0.31616,0.31619,2.9526e-05,0.316164,0.31617,0.31617,0.316174,0.316185,0.316185,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32226,0.31617,0.3162,2.9526e-05,0.316174,0.31618,0.31618,0.316184,0.316195,0.316195,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32227,0.31618,0.31621,2.9526e-05,0.316184,0.31619,0.31619,0.316194,0.316205,0.316205,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32228,0.31619,0.31622,2.9526e-05,0.316194,0.3162,0.3162,0.316204,0.316215,0.316215,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32229,0.3162,0.31623,2.9526e-05,0.316204,0.31621,0.31621,0.316214,0.316225,0.316225,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32230,0.31621,0.31624,2.9526e-05,0.316214,0.31622,0.31622,0.316224,0.316235,0.316235,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32231,0.31622,0.31625,2.9526e-05,0.316224,0.31623,0.31623,0.316234,0.316245,0.316245,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32232,0.31623,0.31626,2.9526e-05,0.316234,0.31624,0.31624,0.316244,0.316255,0.316255,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32233,0.31624,0.31627,2.9526e-05,0.316244,0.31625,0.31625,0.316254,0.316265,0.316265,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32234,0.31625,0.31628,2.9526e-05,0.316254,0.31626,0.31626,0.316264,0.316275,0.316275,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32235,0.31626,0.31629,2.9526e-05,0.316264,0.31627,0.31627,0.316274,0.316285,0.316285,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32236,0.31627,0.3163,2.9526e-05,0.316274,0.31628,0.31628,0.316284,0.316295,0.316295,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32237,0.31628,0.31631,2.9526e-05,0.316284,0.31629,0.31629,0.316294,0.316305,0.316305,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32238,0.31629,0.31632,2.9526e-05,0.316294,0.3163,0.3163,0.316304,0.316315,0.316315,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32239,0.3163,0.31633,2.9526e-05,0.316304,0.31631,0.31631,0.316314,0.316325,0.316325,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32240,0.31631,0.31634,2.9526e-05,0.316314,0.31632,0.31632,0.316324,0.316335,0.316335,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32241,0.31632,0.31635,2.9526e-05,0.316324,0.31633,0.31633,0.316334,0.316345,0.316345,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32242,0.31633,0.31636,2.9526e-05,0.316334,0.31634,0.31634,0.316344,0.316355,0.316355,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32243,0.31634,0.31637,2.9526e-05,0.316344,0.31635,0.31635,0.316354,0.316365,0.316365,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32244,0.31635,0.31638,2.9526e-05,0.316354,0.31636,0.31636,0.316364,0.316375,0.316375,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32245,0.31636,0.31639,2.9526e-05,0.316364,0.31637,0.31637,0.316374,0.316385,0.316385,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32246,0.31637,0.3164,2.9526e-05,0.316374,0.31638,0.31638,0.316384,0.316395,0.316395,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32247,0.31638,0.31641,2.9526e-05,0.316384,0.31639,0.31639,0.316394,0.316405,0.316405,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32248,0.31639,0.31642,2.9526e-05,0.316394,0.3164,0.3164,0.316404,0.316415,0.316415,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32249,0.3164,0.31643,2.9526e-05,0.316404,0.31641,0.31641,0.316414,0.316425,0.316425,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32250,0.31641,0.31644,2.9526e-05,0.316414,0.31642,0.31642,0.316424,0.316435,0.316435,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32251,0.31642,0.31645,2.9526e-05,0.316424,0.31643,0.31643,0.316434,0.316445,0.316445,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32252,0.31643,0.31646,2.9526e-05,0.316434,0.31644,0.31644,0.316444,0.316455,0.316455,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32253,0.31644,0.31647,2.9526e-05,0.316444,0.31645,0.31645,0.316454,0.316465,0.316465,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32254,0.31645,0.31648,2.9526e-05,0.316454,0.31646,0.31646,0.316464,0.316475,0.316475,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32255,0.31646,0.31649,2.9526e-05,0.316464,0.31647,0.31647,0.316474,0.316485,0.316485,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32256,0.31647,0.3165,2.9526e-05,0.316474,0.31648,0.31648,0.316484,0.316495,0.316495,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32257,0.31648,0.31651,2.9526e-05,0.316484,0.31649,0.31649,0.316494,0.316505,0.316505,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32258,0.31649,0.31652,2.9526e-05,0.316494,0.3165,0.3165,0.316504,0.316515,0.316515,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32259,0.3165,0.31653,2.9526e-05,0.316504,0.31651,0.31651,0.316514,0.316525,0.316525,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32260,0.31651,0.31654,2.9526e-05,0.316514,0.31652,0.31652,0.316524,0.316535,0.316535,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32261,0.31652,0.31655,2.9526e-05,0.316524,0.31653,0.31653,0.316534,0.316545,0.316545,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32262,0.31653,0.31656,2.9526e-05,0.316534,0.31654,0.31654,0.316544,0.316555,0.316555,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32263,0.31654,0.31657,2.9526e-05,0.316544,0.31655,0.31655,0.316554,0.316565,0.316565,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32264,0.31655,0.31658,2.9526e-05,0.316554,0.31656,0.31656,0.316564,0.316575,0.316575,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32265,0.31656,0.31659,2.9526e-05,0.316564,0.31657,0.31657,0.316574,0.316585,0.316585,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32266,0.31657,0.3166,2.9526e-05,0.316574,0.31658,0.31658,0.316584,0.316595,0.316595,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32267,0.31658,0.31661,2.9526e-05,0.316584,0.31659,0.31659,0.316594,0.316605,0.316605,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32268,0.31659,0.31662,2.9526e-05,0.316594,0.3166,0.3166,0.316604,0.316615,0.316615,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32269,0.3166,0.31663,2.9526e-05,0.316604,0.31661,0.31661,0.316614,0.316625,0.316625,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32270,0.31661,0.31664,2.9526e-05,0.316614,0.31662,0.31662,0.316624,0.316635,0.316635,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32271,0.31662,0.31665,2.9526e-05,0.316624,0.31663,0.31663,0.316634,0.316645,0.316645,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32272,0.31663,0.31666,2.9526e-05,0.316634,0.31664,0.31664,0.316644,0.316655,0.316655,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32273,0.31664,0.31667,2.9526e-05,0.316644,0.31665,0.31665,0.316654,0.316665,0.316665,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32274,0.31665,0.31668,2.9526e-05,0.316654,0.31666,0.31666,0.316664,0.316675,0.316675,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32275,0.31666,0.31669,2.9526e-05,0.316664,0.31667,0.31667,0.316674,0.316685,0.316685,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32276,0.31667,0.3167,2.9526e-05,0.316674,0.31668,0.31668,0.316684,0.316695,0.316695,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32277,0.31668,0.31671,2.9526e-05,0.316684,0.31669,0.31669,0.316694,0.316705,0.316705,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32278,0.31669,0.31672,2.9526e-05,0.316694,0.3167,0.3167,0.316704,0.316715,0.316715,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32279,0.3167,0.31673,2.9526e-05,0.316704,0.31671,0.31671,0.316714,0.316725,0.316725,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32280,0.31671,0.31674,2.9526e-05,0.316714,0.31672,0.31672,0.316724,0.316735,0.316735,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32281,0.31672,0.31675,2.9526e-05,0.316724,0.31673,0.31673,0.316734,0.316745,0.316745,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32282,0.31673,0.31676,2.9526e-05,0.316734,0.31674,0.31674,0.316744,0.316755,0.316755,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32283,0.31674,0.31677,2.9526e-05,0.316744,0.31675,0.31675,0.316754,0.316765,0.316765,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32285,0.31675,0.31678,2.9526e-05,0.316754,0.31676,0.316766,0.31677,0.316775,0.316775,1.9526e-05,4.089e-06,2.1348e-05,1.1703e-05,5.556e-06,1e-05
32286,0.31676,0.31679,2.9526e-05,0.316764,0.31677,0.31677,0.316774,0.316785,0.316785,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32287,0.31677,0.3168,2.9526e-05,0.316774,0.31678,0.31678,0.316784,0.316795,0.316795,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32288,0.31678,0.31681,2.9526e-05,0.316784,0.31679,0.31679,0.316794,0.316805,0.316805,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32289,0.31679,0.31682,2.9526e-05,0.316794,0.3168,0.3168,0.316804,0.316815,0.316815,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32290,0.3168,0.31683,2.9526e-05,0.316804,0.31681,0.31681,0.316814,0.316825,0.316825,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32291,0.31681,0.31684,2.9526e-05,0.316814,0.31682,0.31682,0.316824,0.316835,0.316835,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32292,0.31682,0.31685,2.9526e-05,0.316824,0.31683,0.31683,0.316834,0.316845,0.316845,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32293,0.31683,0.31686,2.9526e-05,0.316834,0.31684,0.31684,0.316844,0.316855,0.316855,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32294,0.31684,0.31687,2.9526e-05,0.316844,0.31685,0.31685,0.316854,0.316865,0.316865,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32295,0.31685,0.31688,2.9526e-05,0.316854,0.31686,0.31686,0.316864,0.316875,0.316875,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32296,0.31686,0.31689,2.9526e-05,0.316864,0.31687,0.31687,0.316874,0.316885,0.316885,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32297,0.31687,0.3169,2.9526e-05,0.316874,0.31688,0.31688,0.316884,0.316895,0.316895,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32298,0.31688,0.31691,2.9526e-05,0.316884,0.31689,0.31689,0.316894,0.316905,0.316905,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32299,0.31689,0.31692,2.9526e-05,0.316894,0.3169,0.3169,0.316904,0.316915,0.316915,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32300,0.3169,0.31693,2.9526e-05,0.316904,0.31691,0.31691,0.316914,0.316925,0.316925,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32301,0.31691,0.31694,2.9526e-05,0.316914,0.31692,0.31692,0.316924,0.316935,0.316935,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32303,0.31692,0.31695,2.9526e-05,0.316924,0.31693,0.31693,0.316934,0.316945,0.316945,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32304,0.31693,0.31696,2.9526e-05,0.316934,0.31694,0.31694,0.316944,0.316955,0.316955,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32305,0.31694,0.31697,2.9526e-05,0.316944,0.31695,0.31695,0.316954,0.316965,0.316965,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32306,0.31695,0.31698,2.9526e-05,0.316954,0.31696,0.31696,0.316964,0.316975,0.316975,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32307,0.31696,0.31699,2.9526e-05,0.316964,0.31697,0.31697,0.316974,0.316985,0.316985,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32309,0.31697,0.317,2.9526e-05,0.316974,0.31698,0.31698,0.316984,0.316995,0.316995,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32310,0.31698,0.31701,2.9526e-05,0.316984,0.31699,0.31699,0.316994,0.317005,0.317005,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32311,0.31699,0.31702,2.9526e-05,0.316994,0.317,0.317,0.317004,0.317015,0.317015,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32312,0.317,0.31703,2.9526e-05,0.317004,0.31701,0.31701,0.317014,0.317025,0.317025,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32313,0.31701,0.31704,2.9526e-05,0.317014,0.31702,0.31702,0.317024,0.317035,0.317035,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32314,0.31702,0.31705,2.9526e-05,0.317024,0.31703,0.31703,0.317034,0.317045,0.317045,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32315,0.31703,0.31706,2.9526e-05,0.317034,0.31704,0.31704,0.317044,0.317055,0.317055,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32316,0.31704,0.31707,2.9526e-05,0.317044,0.31705,0.31705,0.317054,0.317065,0.317065,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32317,0.31705,0.31708,2.9526e-05,0.317054,0.31706,0.31706,0.317064,0.317075,0.317075,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32318,0.31706,0.31709,2.9526e-05,0.317064,0.31707,0.31707,0.317074,0.317085,0.317085,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32319,0.31707,0.3171,2.9526e-05,0.317074,0.31708,0.31708,0.317084,0.317095,0.317095,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
32320,0.31708,0.31711,2.9526e-05,0.317084,0.31709,0.31709,0.317094,0.317105,0.317105,1.9526e-05,4.089e-06,2.1348e-05,5.911e-06,1.1348e-05,1e-05
