Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Departure,SW2_Arrival,SW2_Departure,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
86808,0.76466,0.765753,0.00109282,0.764664,0.765698,0.765702,0.765749,0.00108464,0.00103366,4.6889e-05,1.04e-05
86809,0.76467,0.765763,0.00109322,0.764674,0.765708,0.765712,0.765759,0.00108504,0.00103406,4.6889e-05,1.04e-05
86810,0.76468,0.765774,0.00109361,0.764684,0.765719,0.765723,0.76577,0.00108544,0.00103446,4.6889e-05,1.04e-05
86811,0.76469,0.765784,0.00109402,0.764694,0.765732,0.765737,0.76578,0.00108584,0.00103838,4.337e-05,1.04e-05
86812,0.7647,0.765794,0.00109441,0.764704,0.765739,0.765743,0.76579,0.00108624,0.00103526,4.6889e-05,1.04e-05
86813,0.76471,0.765805,0.00109481,0.764714,0.76575,0.765754,0.765801,0.00108664,0.00103566,4.6889e-05,1.04e-05
86814,0.76472,0.765815,0.00109522,0.764724,0.76576,0.765764,0.765811,0.00108704,0.00103606,4.6889e-05,1.04e-05
86815,0.76473,0.765826,0.00109561,0.764734,0.765771,0.765775,0.765822,0.00108744,0.00103646,4.6889e-05,1.04e-05
86816,0.76474,0.765836,0.00109602,0.764744,0.765781,0.765785,0.765832,0.00108784,0.00103686,4.6889e-05,1.04e-05
86817,0.76475,0.765846,0.00109641,0.764754,0.765791,0.765795,0.765842,0.00108824,0.00103726,4.6889e-05,1.04e-05
86818,0.76476,0.765857,0.00109682,0.764764,0.765802,0.765806,0.765853,0.00108864,0.00103766,4.6889e-05,1.04e-05
86820,0.76477,0.765867,0.00109722,0.764774,0.765812,0.765816,0.765863,0.00108904,0.00103806,4.6889e-05,1.04e-05
86821,0.76478,0.765878,0.00109761,0.764784,0.765823,0.765827,0.765874,0.00108944,0.00103846,4.6889e-05,1.04e-05
86822,0.76479,0.765888,0.00109802,0.764794,0.765833,0.765837,0.765884,0.00108984,0.00103886,4.6889e-05,1.04e-05
86823,0.7648,0.765898,0.00109841,0.764804,0.765843,0.765847,0.765894,0.00109024,0.00103926,4.6889e-05,1.04e-05
86824,0.76481,0.765909,0.00109881,0.764814,0.765854,0.765858,0.765905,0.00109064,0.00103966,4.6889e-05,1.04e-05
86825,0.76482,0.765919,0.00109921,0.764824,0.765864,0.765868,0.765915,0.00109104,0.00104006,4.6889e-05,1.04e-05
86826,0.76483,0.76593,0.00109961,0.764834,0.765875,0.765879,0.765926,0.00109144,0.00104046,4.6889e-05,1.04e-05
86827,0.76484,0.76594,0.00110002,0.764844,0.765885,0.765889,0.765936,0.00109184,0.00104086,4.6889e-05,1.04e-05
86828,0.76485,0.76595,0.00110042,0.764854,0.765895,0.765899,0.765946,0.00109224,0.00104126,4.6889e-05,1.04e-05
86829,0.76486,0.765961,0.00110082,0.764864,0.765906,0.76591,0.765957,0.00109264,0.00104166,4.6889e-05,1.04e-05
86830,0.76487,0.765971,0.00110121,0.764874,0.765916,0.76592,0.765967,0.00109304,0.00104206,4.6889e-05,1.04e-05
86831,0.76488,0.765982,0.00110161,0.764884,0.765927,0.765931,0.765978,0.00109344,0.00104246,4.6889e-05,1.04e-05
86833,0.76489,-1,-1,0.764894,-1,-1,-1,-1,-1,-1,-1
86834,0.7649,0.765992,0.00109202,0.764904,0.765937,0.765941,0.765988,0.00108384,0.00103286,4.6889e-05,1.04e-05
86835,0.76491,0.766002,0.00109242,0.764914,0.765947,0.765951,0.765998,0.00108424,0.00103326,4.6889e-05,1.04e-05
86836,0.76492,0.766013,0.00109281,0.764924,0.765958,0.765962,0.766009,0.00108464,0.00103366,4.6889e-05,1.04e-05
86837,0.76493,0.766023,0.00109322,0.764934,0.765968,0.765972,0.766019,0.00108504,0.00103406,4.6889e-05,1.04e-05
86838,0.76494,0.766034,0.00109362,0.764944,0.765979,0.765983,0.76603,0.00108544,0.00103446,4.6889e-05,1.04e-05
86839,0.76495,0.766044,0.00109401,0.764954,0.765989,0.765993,0.76604,0.00108584,0.00103486,4.6889e-05,1.04e-05
86840,0.76496,0.766054,0.00109442,0.764964,0.765999,0.766003,0.76605,0.00108624,0.00103526,4.6889e-05,1.04e-05
86841,0.76497,0.766065,0.00109481,0.764974,0.76601,0.766014,0.766061,0.00108664,0.00103566,4.6889e-05,1.04e-05
86842,0.76498,0.766075,0.00109521,0.764984,0.76602,0.766024,0.766071,0.00108704,0.00103606,4.6889e-05,1.04e-05
86844,0.76499,0.766086,0.00109562,0.764994,0.766031,0.766035,0.766082,0.00108744,0.00103646,4.6889e-05,1.04e-05
86846,0.765,0.766096,0.00109602,0.765004,0.766041,0.766045,0.766092,0.00108784,0.00103686,4.6889e-05,1.04e-05
86847,0.76501,0.766106,0.00109642,0.765014,0.766051,0.766055,0.766102,0.00108824,0.00103726,4.6889e-05,1.04e-05
86848,0.76502,0.766117,0.00109681,0.765024,0.766062,0.766066,0.766113,0.00108864,0.00103766,4.6889e-05,1.04e-05
86849,0.76503,0.766127,0.00109722,0.765034,0.766072,0.766076,0.766123,0.00108904,0.00103806,4.6889e-05,1.04e-05
86850,0.76504,0.766138,0.00109761,0.765044,0.766083,0.766087,0.766134,0.00108944,0.00103846,4.6889e-05,1.04e-05
86851,0.76505,0.766148,0.00109801,0.765054,0.766093,0.766097,0.766144,0.00108984,0.00103886,4.6889e-05,1.04e-05
86852,0.76506,0.766158,0.00109842,0.765064,0.766103,0.766107,0.766154,0.00109024,0.00103926,4.6889e-05,1.04e-05
86853,0.76507,0.766169,0.00109881,0.765074,0.766114,0.766118,0.766165,0.00109064,0.00103966,4.6889e-05,1.04e-05
86855,0.76508,0.766179,0.00109921,0.765084,0.766124,0.766128,0.766175,0.00109104,0.00104006,4.6889e-05,1.04e-05
86856,0.76509,0.76619,0.00109961,0.765094,0.766135,0.766139,0.766186,0.00109144,0.00104046,4.6889e-05,1.04e-05
86857,0.7651,0.7662,0.00110002,0.765104,0.766145,0.766149,0.766196,0.00109184,0.00104086,4.6889e-05,1.04e-05
86858,0.76511,0.76621,0.00110042,0.765114,0.766155,0.766159,0.766206,0.00109224,0.00104126,4.6889e-05,1.04e-05
86859,0.76512,0.766221,0.00110082,0.765124,0.766166,0.76617,0.766217,0.00109264,0.00104166,4.6889e-05,1.04e-05
86860,0.76513,0.766231,0.00110122,0.765134,0.766176,0.76618,0.766227,0.00109304,0.00104206,4.6889e-05,1.04e-05
86861,0.76514,0.766242,0.00110161,0.765144,0.766187,0.766191,0.766238,0.00109344,0.00104246,4.6889e-05,1.04e-05
86862,0.76515,0.766252,0.00110201,0.765154,0.766203,0.766207,0.766248,0.00109384,0.00104928,4.0472e-05,1.04e-05
86863,0.76516,-1,-1,0.765164,-1,-1,-1,-1,-1,-1,-1
86864,0.76517,0.766262,0.00109242,0.765174,0.766216,0.76622,0.766258,0.00108424,0.00104148,3.8672e-05,1.04e-05
86865,0.76518,0.766273,0.00109282,0.765184,0.76622,0.766224,0.766269,0.00108464,0.00103564,4.4912e-05,1.04e-05
86866,0.76519,0.766283,0.00109321,0.765194,0.766228,0.766232,0.766279,0.00108504,0.00103406,4.6889e-05,1.04e-05
86867,0.7652,0.766294,0.00109362,0.765204,0.766239,0.766243,0.76629,0.00108544,0.00103446,4.6889e-05,1.04e-05
86868,0.76521,0.766304,0.00109402,0.765214,0.766249,0.766253,0.7663,0.00108584,0.00103486,4.6889e-05,1.04e-05
86869,0.76522,0.766314,0.00109441,0.765224,0.766259,0.766263,0.76631,0.00108624,0.00103526,4.6889e-05,1.04e-05
86870,0.76523,0.766325,0.00109482,0.765234,0.76627,0.766274,0.766321,0.00108664,0.00103566,4.6889e-05,1.04e-05
86871,0.76524,0.766335,0.00109521,0.765244,0.76628,0.766284,0.766331,0.00108704,0.00103606,4.6889e-05,1.04e-05
86872,0.76525,0.766346,0.00109561,0.765254,0.766291,0.766295,0.766342,0.00108744,0.00103646,4.6889e-05,1.04e-05
86874,0.76526,0.766356,0.00109601,0.765264,0.766301,0.766305,0.766352,0.00108784,0.00103686,4.6889e-05,1.04e-05
86875,0.76527,0.766366,0.00109642,0.765274,0.766311,0.766315,0.766362,0.00108824,0.00103726,4.6889e-05,1.04e-05
86877,0.76528,0.766377,0.00109682,0.765284,0.766322,0.766326,0.766373,0.00108864,0.00103766,4.6889e-05,1.04e-05
86878,0.76529,0.766387,0.00109721,0.765294,0.766332,0.766336,0.766383,0.00108904,0.00103806,4.6889e-05,1.04e-05
86879,0.7653,0.766398,0.00109762,0.765304,0.766343,0.766347,0.766394,0.00108944,0.00103862,4.6733e-05,1.04e-05
86881,0.76531,-1,-1,0.765314,-1,-1,-1,-1,-1,-1,-1
86882,0.76532,0.766408,0.00108801,0.765324,0.766353,0.766357,0.766404,0.00107984,0.00102886,4.6889e-05,1.04e-05
86883,0.76533,0.766418,0.00108842,0.765334,0.766363,0.766367,0.766414,0.00108024,0.00102926,4.6889e-05,1.04e-05
86884,0.76534,0.766429,0.00108882,0.765344,0.766374,0.766378,0.766425,0.00108064,0.00102966,4.6889e-05,1.04e-05
86885,0.76535,0.766439,0.00108922,0.765354,0.766384,0.766388,0.766435,0.00108104,0.00103006,4.6889e-05,1.04e-05
86886,0.76536,0.76645,0.00108961,0.765364,0.766395,0.766399,0.766446,0.00108144,0.00103046,4.6889e-05,1.04e-05
86887,0.76537,0.76646,0.00109002,0.765374,0.766405,0.766409,0.766456,0.00108184,0.00103086,4.6889e-05,1.04e-05
86888,0.76538,0.76647,0.00109042,0.765384,0.766415,0.766419,0.766466,0.00108224,0.00103126,4.6889e-05,1.04e-05
86889,0.76539,0.766481,0.00109081,0.765394,0.766426,0.76643,0.766477,0.00108264,0.00103166,4.6889e-05,1.04e-05
86890,0.7654,0.766491,0.00109121,0.765404,0.766436,0.76644,0.766487,0.00108304,0.00103206,4.6889e-05,1.04e-05
86891,0.76541,0.766502,0.00109161,0.765414,0.766447,0.766451,0.766498,0.00108344,0.00103246,4.6889e-05,1.04e-05
86892,0.76542,0.766512,0.00109202,0.765424,0.766457,0.766461,0.766508,0.00108384,0.00103286,4.6889e-05,1.04e-05
86893,0.76543,0.766522,0.00109241,0.765434,0.766467,0.766471,0.766518,0.00108424,0.00103326,4.6889e-05,1.04e-05
86894,0.76544,0.766533,0.00109282,0.765444,0.766478,0.766482,0.766529,0.00108464,0.00103366,4.6889e-05,1.04e-05
86895,0.76545,0.766543,0.00109322,0.765454,0.766488,0.766492,0.766539,0.00108504,0.00103406,4.6889e-05,1.04e-05
86896,0.76546,0.766554,0.00109361,0.765464,0.766499,0.766503,0.76655,0.00108544,0.00103446,4.6889e-05,1.04e-05
86897,0.76547,0.766564,0.00109402,0.765474,0.766509,0.766513,0.76656,0.00108584,0.00103486,4.6889e-05,1.04e-05
86899,0.76548,0.766574,0.00109441,0.765484,0.766519,0.766523,0.76657,0.00108624,0.00103526,4.6889e-05,1.04e-05
86900,0.76549,0.766585,0.00109481,0.765494,0.76653,0.766534,0.766581,0.00108664,0.00103566,4.6889e-05,1.04e-05
86901,0.7655,0.766595,0.00109522,0.765504,0.76654,0.766544,0.766591,0.00108704,0.00103606,4.6889e-05,1.04e-05
86902,0.76551,0.766606,0.00109561,0.765514,0.766551,0.766555,0.766602,0.00108744,0.00103646,4.6889e-05,1.04e-05
86903,0.76552,0.766616,0.00109602,0.765524,0.766561,0.766565,0.766612,0.00108784,0.00103686,4.6889e-05,1.04e-05
86904,0.76553,0.766626,0.00109641,0.765534,0.766571,0.766575,0.766622,0.00108824,0.00103726,4.6889e-05,1.04e-05
86905,0.76554,0.766637,0.00109682,0.765544,0.766582,0.766586,0.766633,0.00108864,0.00103766,4.6889e-05,1.04e-05
86906,0.76555,0.766647,0.00109722,0.765554,0.766592,0.766596,0.766643,0.00108904,0.00103806,4.6889e-05,1.04e-05
86908,0.76556,0.766658,0.00109761,0.765564,0.766604,0.766608,0.766654,0.00108944,0.00104015,4.5201e-05,1.04e-05
86909,0.76557,0.766668,0.00109802,0.765574,0.766613,0.766617,0.766664,0.00108984,0.00103886,4.6889e-05,1.04e-05
86910,0.76558,0.766678,0.00109841,0.765584,0.766623,0.766627,0.766674,0.00109024,0.00103926,4.6889e-05,1.04e-05
86911,0.76559,0.766689,0.00109881,0.765594,0.766634,0.766638,0.766685,0.00109064,0.00103966,4.6889e-05,1.04e-05
86912,0.7656,0.766699,0.00109922,0.765604,0.766644,0.766648,0.766695,0.00109104,0.00104006,4.6889e-05,1.04e-05
86913,0.76561,0.76671,0.00109961,0.765614,0.766655,0.766659,0.766706,0.00109144,0.00104046,4.6889e-05,1.04e-05
86914,0.76562,0.76672,0.00110002,0.765624,0.766665,0.766669,0.766716,0.00109184,0.00104086,4.6889e-05,1.04e-05
86915,0.76563,0.76673,0.00110042,0.765634,0.766675,0.766679,0.766726,0.00109224,0.00104126,4.6889e-05,1.04e-05
86916,0.76564,0.766741,0.00110082,0.765644,0.766688,0.766692,0.766737,0.00109264,0.00104431,4.4242e-05,1.04e-05
86917,0.76565,0.766751,0.00110121,0.765654,0.766696,0.7667,0.766747,0.00109304,0.00104206,4.6889e-05,1.04e-05
86919,0.76566,0.766762,0.00110161,0.765664,0.766707,0.766711,0.766758,0.00109344,0.00104246,4.6889e-05,1.04e-05
86920,0.76567,0.766772,0.00110202,0.765674,0.766717,0.766721,0.766768,0.00109384,0.00104286,4.6889e-05,1.04e-05
86921,0.76568,0.766782,0.00110241,0.765684,0.766727,0.766731,0.766778,0.00109424,0.00104326,4.6889e-05,1.04e-05
86922,0.76569,-1,-1,0.765694,-1,-1,-1,-1,-1,-1,-1
86923,0.7657,0.766793,0.00109281,0.765704,0.766738,0.766742,0.766789,0.00108464,0.00103366,4.6889e-05,1.04e-05
86925,0.76571,0.766803,0.00109322,0.765714,0.766748,0.766752,0.766799,0.00108504,0.00103406,4.6889e-05,1.04e-05
86926,0.76572,0.766814,0.00109362,0.765724,0.766759,0.766763,0.76681,0.00108544,0.00103446,4.6889e-05,1.04e-05
86928,0.76573,0.766824,0.00109401,0.765734,0.766769,0.766773,0.76682,0.00108584,0.00103486,4.6889e-05,1.04e-05
86929,0.76574,0.766834,0.00109442,0.765744,0.766779,0.766783,0.76683,0.00108624,0.00103526,4.6889e-05,1.04e-05
86930,0.76575,0.766845,0.00109481,0.765754,0.76679,0.766794,0.766841,0.00108664,0.00103566,4.6889e-05,1.04e-05
86931,0.76576,0.766855,0.00109521,0.765764,0.7668,0.766804,0.766851,0.00108704,0.00103606,4.6889e-05,1.04e-05
86932,0.76577,0.766866,0.00109561,0.765774,0.766811,0.766815,0.766862,0.00108744,0.00103646,4.6889e-05,1.04e-05
86933,0.76578,0.766876,0.00109602,0.765784,0.766821,0.766825,0.766872,0.00108784,0.00103686,4.6889e-05,1.04e-05
86934,0.76579,0.766886,0.00109642,0.765794,0.766831,0.766835,0.766882,0.00108824,0.00103726,4.6889e-05,1.04e-05
86935,0.7658,0.766897,0.00109681,0.765804,0.766842,0.766846,0.766893,0.00108864,0.00103766,4.6889e-05,1.04e-05
86936,0.76581,0.766907,0.00109722,0.765814,0.766852,0.766856,0.766903,0.00108904,0.00103806,4.6889e-05,1.04e-05
86938,0.76582,0.766918,0.00109762,0.765824,0.766863,0.766867,0.766914,0.00108944,0.00103846,4.6889e-05,1.04e-05
86939,0.76583,0.766928,0.00109801,0.765834,0.766873,0.766877,0.766924,0.00108984,0.00103886,4.6889e-05,1.04e-05
86940,0.76584,0.766938,0.00109842,0.765844,0.766883,0.766887,0.766934,0.00109024,0.00103926,4.6889e-05,1.04e-05
86941,0.76585,0.766949,0.00109881,0.765854,0.766894,0.766898,0.766945,0.00109064,0.00103966,4.6889e-05,1.04e-05
86942,0.76586,0.766959,0.00109921,0.765864,0.766904,0.766908,0.766955,0.00109104,0.00104006,4.6889e-05,1.04e-05
86943,0.76587,0.76697,0.00109961,0.765874,0.766915,0.766919,0.766966,0.00109144,0.00104046,4.6889e-05,1.04e-05
86944,0.76588,0.76698,0.00110002,0.765884,0.766925,0.766929,0.766976,0.00109184,0.00104086,4.6889e-05,1.04e-05
86945,0.76589,0.76699,0.00110042,0.765894,0.766936,0.76694,0.766986,0.00109224,0.00104203,4.6113e-05,1.04e-05
86946,0.7659,0.767001,0.00110081,0.765904,0.766946,0.76695,0.766997,0.00109264,0.00104166,4.6889e-05,1.04e-05
86947,0.76591,0.767011,0.00110122,0.765914,0.766956,0.76696,0.767007,0.00109304,0.00104206,4.6889e-05,1.04e-05
86948,0.76592,0.767022,0.00110161,0.765924,0.766967,0.766971,0.767018,0.00109344,0.00104246,4.6889e-05,1.04e-05
86949,0.76593,-1,-1,0.765934,-1,-1,-1,-1,-1,-1,-1
86950,0.76594,0.767032,0.00109202,0.765944,0.766977,0.766981,0.767028,0.00108384,0.00103286,4.6889e-05,1.04e-05
86951,0.76595,0.767042,0.00109242,0.765954,0.766987,0.766991,0.767038,0.00108424,0.00103326,4.6889e-05,1.04e-05
86953,0.76596,0.767053,0.00109282,0.765964,0.766998,0.767002,0.767049,0.00108464,0.00103366,4.6889e-05,1.04e-05
86954,0.76597,0.767063,0.00109321,0.765974,0.767008,0.767012,0.767059,0.00108504,0.00103406,4.6889e-05,1.04e-05
86955,0.76598,0.767074,0.00109362,0.765984,0.767019,0.767023,0.76707,0.00108544,0.00103446,4.6889e-05,1.04e-05
86957,0.76599,0.767084,0.00109402,0.765994,0.767029,0.767033,0.76708,0.00108584,0.00103486,4.6889e-05,1.04e-05
86958,0.766,0.767094,0.00109441,0.766004,0.767039,0.767043,0.76709,0.00108624,0.00103526,4.6889e-05,1.04e-05
86959,0.76601,0.767105,0.00109482,0.766014,0.76705,0.767054,0.767101,0.00108664,0.00103566,4.6889e-05,1.04e-05
86960,0.76602,0.767115,0.00109521,0.766024,0.76706,0.767064,0.767111,0.00108704,0.00103606,4.6889e-05,1.04e-05
86961,0.76603,0.767126,0.00109561,0.766034,0.767071,0.767075,0.767122,0.00108744,0.00103646,4.6889e-05,1.04e-05
86962,0.76604,0.767136,0.00109601,0.766044,0.767081,0.767085,0.767132,0.00108784,0.00103686,4.6889e-05,1.04e-05
86963,0.76605,0.767146,0.00109642,0.766054,0.767092,0.767096,0.767142,0.00108824,0.00103808,4.6066e-05,1.04e-05
86964,0.76606,0.767157,0.00109682,0.766064,0.767102,0.767106,0.767153,0.00108864,0.00103766,4.6889e-05,1.04e-05
86965,0.76607,0.767167,0.00109721,0.766074,0.767112,0.767116,0.767163,0.00108904,0.00103806,4.6889e-05,1.04e-05
86967,0.76608,0.767178,0.00109762,0.766084,0.767123,0.767127,0.767174,0.00108944,0.00103846,4.6889e-05,1.04e-05
86968,0.76609,0.767188,0.00109801,0.766094,0.767134,0.767138,0.767184,0.00108984,0.00103946,4.6284e-05,1.04e-05
86969,0.7661,0.767198,0.00109841,0.766104,0.767143,0.767147,0.767194,0.00109024,0.00103926,4.6889e-05,1.04e-05
86970,0.76611,0.767209,0.00109882,0.766114,0.767154,0.767158,0.767205,0.00109064,0.00103966,4.6889e-05,1.04e-05
86971,0.76612,0.767219,0.00109921,0.766124,0.767164,0.767168,0.767215,0.00109104,0.00104006,4.6889e-05,1.04e-05
86972,0.76613,0.76723,0.00109961,0.766134,0.767175,0.767179,0.767226,0.00109144,0.00104046,4.6889e-05,1.04e-05
86973,0.76614,0.76724,0.00110002,0.766144,0.767185,0.767189,0.767236,0.00109184,0.00104086,4.6889e-05,1.04e-05
86974,0.76615,0.76725,0.00110042,0.766154,0.767195,0.767199,0.767246,0.00109224,0.00104126,4.6889e-05,1.04e-05
86975,0.76616,0.767261,0.00110082,0.766164,0.767206,0.76721,0.767257,0.00109264,0.00104166,4.6889e-05,1.04e-05
86976,0.76617,0.767271,0.00110121,0.766174,0.767218,0.767222,0.767267,0.00109304,0.00104375,4.5201e-05,1.04e-05
86977,0.76618,0.767282,0.00110162,0.766184,0.767227,0.767231,0.767278,0.00109344,0.00104246,4.6889e-05,1.04e-05
86979,0.76619,-1,-1,0.766194,-1,-1,-1,-1,-1,-1,-1
86981,0.7662,0.767292,0.00109202,0.766204,0.767237,0.767241,0.767288,0.00108384,0.00103286,4.6889e-05,1.04e-05
86982,0.76621,0.767302,0.00109242,0.766214,0.767247,0.767251,0.767298,0.00108424,0.00103326,4.6889e-05,1.04e-05
86983,0.76622,0.767313,0.00109282,0.766224,0.767258,0.767262,0.767309,0.00108464,0.00103366,4.6889e-05,1.04e-05
86984,0.76623,0.767323,0.00109322,0.766234,0.767268,0.767272,0.767319,0.00108504,0.00103406,4.6889e-05,1.04e-05
86985,0.76624,0.767334,0.00109361,0.766244,0.767279,0.767283,0.76733,0.00108544,0.00103446,4.6889e-05,1.04e-05
86986,0.76625,0.767344,0.00109402,0.766254,0.767289,0.767293,0.76734,0.00108584,0.00103486,4.6889e-05,1.04e-05
86987,0.76626,0.767354,0.00109441,0.766264,0.7673,0.767304,0.76735,0.00108624,0.00103604,4.6113e-05,1.04e-05
86988,0.76627,0.767365,0.00109481,0.766274,0.76731,0.767314,0.767361,0.00108664,0.00103566,4.6889e-05,1.04e-05
86989,0.76628,0.767375,0.00109522,0.766284,0.76732,0.767324,0.767371,0.00108704,0.00103606,4.6889e-05,1.04e-05
86990,0.76629,0.767386,0.00109561,0.766294,0.767331,0.767335,0.767382,0.00108744,0.00103646,4.6889e-05,1.04e-05
86991,0.7663,0.767396,0.00109602,0.766304,0.767341,0.767345,0.767392,0.00108784,0.00103686,4.6889e-05,1.04e-05
86992,0.76631,0.767406,0.00109641,0.766314,0.767351,0.767355,0.767402,0.00108824,0.00103726,4.6889e-05,1.04e-05
86993,0.76632,0.767417,0.00109682,0.766324,0.767362,0.767366,0.767413,0.00108864,0.00103766,4.6889e-05,1.04e-05
86994,0.76633,0.767427,0.00109722,0.766334,0.767372,0.767376,0.767423,0.00108904,0.00103806,4.6889e-05,1.04e-05
86996,0.76634,0.767438,0.00109761,0.766344,0.767383,0.767387,0.767434,0.00108944,0.00103846,4.6889e-05,1.04e-05
86997,0.76635,0.767448,0.00109802,0.766354,0.767393,0.767397,0.767444,0.00108984,0.00103886,4.6889e-05,1.04e-05
86998,0.76636,0.767458,0.00109841,0.766364,0.767403,0.767407,0.767454,0.00109024,0.00103926,4.6889e-05,1.04e-05
86999,0.76637,0.767469,0.00109881,0.766374,0.767414,0.767418,0.767465,0.00109064,0.00103966,4.6889e-05,1.04e-05
87001,0.76638,0.767479,0.00109922,0.766384,0.767424,0.767428,0.767475,0.00109104,0.00104006,4.6889e-05,1.04e-05
87002,0.76639,0.76749,0.00109961,0.766394,0.767435,0.767439,0.767486,0.00109144,0.00104046,4.6889e-05,1.04e-05
87003,0.7664,0.7675,0.00110002,0.766404,0.767445,0.767449,0.767496,0.00109184,0.00104086,4.6889e-05,1.04e-05
87004,0.76641,0.76751,0.00110041,0.766414,0.767455,0.767459,0.767506,0.00109224,0.00104126,4.6889e-05,1.04e-05
87005,0.76642,0.767521,0.00110082,0.766424,0.767466,0.76747,0.767517,0.00109264,0.00104166,4.6889e-05,1.04e-05
87006,0.76643,0.767531,0.00110122,0.766434,0.767476,0.76748,0.767527,0.00109304,0.00104206,4.6889e-05,1.04e-05
87007,0.76644,0.767542,0.00110161,0.766444,0.767487,0.767491,0.767538,0.00109344,0.00104246,4.6889e-05,1.04e-05
87008,0.76645,0.767552,0.00110202,0.766454,0.767497,0.767501,0.767548,0.00109384,0.00104286,4.6889e-05,1.04e-05
87009,0.76646,0.767562,0.00110241,0.766464,0.767507,0.767511,0.767558,0.00109424,0.00104326,4.6889e-05,1.04e-05
87010,0.76647,0.767573,0.00110281,0.766474,0.767518,0.767522,0.767569,0.00109464,0.00104366,4.6889e-05,1.04e-05
87011,0.76648,0.767583,0.00110321,0.766484,0.767528,0.767532,0.767579,0.00109504,0.00104406,4.6889e-05,1.04e-05
87012,0.76649,-1,-1,0.766494,-1,-1,-1,-1,-1,-1,-1
87013,0.7665,0.767594,0.00109362,0.766504,0.767539,0.767543,0.76759,0.00108544,0.00103446,4.6889e-05,1.04e-05
87015,0.76651,0.767604,0.00109401,0.766514,0.767549,0.767553,0.7676,0.00108584,0.00103486,4.6889e-05,1.04e-05
87016,0.76652,0.767614,0.00109442,0.766524,0.767559,0.767563,0.76761,0.00108624,0.00103526,4.6889e-05,1.04e-05
87017,0.76653,0.767625,0.00109481,0.766534,0.767576,0.76758,0.767621,0.00108664,0.00104205,4.0498e-05,1.04e-05
87019,0.76654,0.767635,0.00109521,0.766544,0.767587,0.767591,0.767631,0.00108704,0.00104323,3.9722e-05,1.04e-05
87020,0.76655,0.767646,0.00109561,0.766554,0.767591,0.767596,0.767642,0.00108744,0.00103739,4.5962e-05,1.04e-05
87021,0.76656,0.767656,0.00109602,0.766564,0.767601,0.767605,0.767652,0.00108784,0.00103686,4.6889e-05,1.04e-05
87022,0.76657,0.767666,0.00109642,0.766574,0.767611,0.767615,0.767662,0.00108824,0.00103726,4.6889e-05,1.04e-05
87023,0.76658,0.767677,0.00109681,0.766584,0.767622,0.767626,0.767673,0.00108864,0.00103766,4.6889e-05,1.04e-05
87025,0.76659,0.767687,0.00109722,0.766594,0.767632,0.767636,0.767683,0.00108904,0.00103806,4.6889e-05,1.04e-05
87026,0.7666,0.767698,0.00109762,0.766604,0.767643,0.767647,0.767694,0.00108944,0.00103846,4.6889e-05,1.04e-05
87027,0.76661,0.767708,0.00109801,0.766614,0.767653,0.767657,0.767704,0.00108984,0.00103886,4.6889e-05,1.04e-05
87028,0.76662,0.767718,0.00109842,0.766624,0.767663,0.767667,0.767714,0.00109024,0.00103926,4.6889e-05,1.04e-05
87029,0.76663,0.767729,0.00109881,0.766634,0.767674,0.767678,0.767725,0.00109064,0.00103966,4.6889e-05,1.04e-05
87031,0.76664,0.767739,0.00109921,0.766644,0.767684,0.767688,0.767735,0.00109104,0.00104006,4.6889e-05,1.04e-05
87032,0.76665,0.76775,0.00109961,0.766654,0.767695,0.767699,0.767746,0.00109144,0.00104046,4.6889e-05,1.04e-05
87033,0.76666,0.76776,0.00110002,0.766664,0.767705,0.767709,0.767756,0.00109184,0.00104086,4.6889e-05,1.04e-05
87034,0.76667,0.76777,0.00110042,0.766674,0.767715,0.767719,0.767766,0.00109224,0.00104126,4.6889e-05,1.04e-05
87036,0.76668,-1,-1,0.766684,-1,-1,-1,-1,-1,-1,-1
87037,0.76669,0.767781,0.00109081,0.766694,0.767726,0.76773,0.767777,0.00108264,0.00103166,4.6889e-05,1.04e-05
87038,0.7667,0.767791,0.00109121,0.766704,0.767736,0.76774,0.767787,0.00108304,0.00103206,4.6889e-05,1.04e-05
87039,0.76671,0.767802,0.00109161,0.766714,0.767747,0.767751,0.767798,0.00108344,0.00103246,4.6889e-05,1.04e-05
87040,0.76672,0.767812,0.00109202,0.766724,0.767757,0.767761,0.767808,0.00108384,0.00103286,4.6889e-05,1.04e-05
87041,0.76673,0.767822,0.00109242,0.766734,0.767767,0.767771,0.767818,0.00108424,0.00103326,4.6889e-05,1.04e-05
87042,0.76674,0.767833,0.00109282,0.766744,0.767781,0.767785,0.767829,0.00108464,0.00103695,4.3598e-05,1.04e-05
87043,0.76675,0.767843,0.00109321,0.766754,0.767788,0.767792,0.767839,0.00108504,0.00103406,4.6889e-05,1.04e-05
87044,0.76676,0.767854,0.00109362,0.766764,0.767799,0.767803,0.76785,0.00108544,0.00103446,4.6889e-05,1.04e-05
87045,0.76677,0.767864,0.00109402,0.766774,0.767809,0.767813,0.76786,0.00108584,0.00103486,4.6889e-05,1.04e-05
87046,0.76678,0.767874,0.00109441,0.766784,0.767819,0.767823,0.76787,0.00108624,0.00103526,4.6889e-05,1.04e-05
